user_id,name,total_income,total_expense,total_investment,current_investment_value,total_target_amount,current_savings,total_budget,net_savings,savings_rate,investment_rate,budget_utilization,investment_profit,goal_completion,saving_score,investment_score,goal_score,profit_score,budget_score,financial_health_score,health_category
214,Ridhi Balakrishnan,2886474.0,1543595.0,1226074.0,1410073.47,3551319.0,1735111.0,108858.0,1342879.0,46.52,42.48,1417.9894908963972,183999.47,48.86,76.53291780288275,9.050236482167966,50.28818443804035,27.03016105725824,90.29633907013773,55.59,Average
215,Ekantika Venkataraman,1944696.0,912731.0,564871.0,612271.3400000001,2337393.0,1298333.0,128421.0,1031965.0,53.07,29.05,710.7334470219045,47400.34000000008,55.55,81.63615114920141,6.1890152967744685,57.17373404693289,13.945270131438846,95.1362711601953,57.59,Average
216,Lajita Bhardwaj,913798.0,420043.0,432623.0,413193.03,979452.0,875869.0,164951.0,493755.0,54.03,47.34,254.6471376348128,-19429.96999999997,89.42,82.3841059602649,10.085644893263455,92.03375874845617,7.5435652531669435,98.25738519486056,65.54,Good
217,Widisha Kohli,1887288.0,895682.0,706686.0,891392.74,1506819.0,258425.0,228071.0,991606.0,52.54,37.44,392.7206878559747,184706.74,17.15,81.22321776392677,7.976479611402275,17.65129682997118,27.097910762582895,97.31251294909978,51.66,Average
218,Bhavna Sachar,798546.0,484905.0,1307730.0,1329306.17,1444906.0,960346.0,174014.0,313641.0,39.28,163.76,278.6586136747618,21576.169999999925,66.46,70.8920919361122,34.88857641995824,68.40263482914779,11.471561494350022,98.09306858785251,62.69,Good
219,Januja Pillay,2441956.0,1102553.0,358876.0,300658.06,3228620.0,1862953.0,150756.0,1339403.0,54.85,14.7,731.3493326965428,-58217.94,57.7,83.02298402804831,3.1317908730665986,59.38657883902842,3.828048494868736,94.9951914373625,56.79,Average
220,Veda Seth,3929104.0,1529812.0,525745.0,632933.94,3464383.0,2473182.0,162054.0,2399292.0,61.06,13.38,944.013723820455,107188.93999999994,71.39,87.86131671211533,2.850568835485108,73.4767393989296,19.67244650223597,93.53987519096528,62.3,Good
221,Kritika Khalsa,4269882.0,1588440.0,1753501.0,1862180.29,3912133.0,1826979.0,233651.0,2681442.0,62.8,41.07,679.8344539505501,108679.29000000004,46.7,89.2169848071679,8.749840214751375,48.065047344586254,19.81520778623021,95.34772078923947,59.18,Average
222,Chandresh Kala,933959.0,611505.0,741635.0,959347.67,1654300.0,791906.0,206358.0,322454.0,34.53,79.41,296.33210246271045,217712.67000000004,47.87,67.1912738605376,16.918062124504665,49.26924660354055,30.25956335843201,97.9721244315333,56.02,Average
223,Gauri Vasa,1723980.0,1031564.0,423934.0,473384.2,1347233.0,1182115.0,140448.0,692416.0,40.16,24.59,734.4810890863522,49450.20000000001,87.74,71.57771717958707,5.238825684946099,90.30465212021409,14.141627125170796,94.97376003584877,60.99,Good
224,Jai Nazareth,2361329.0,1356790.0,1713576.0,1999393.53,120317.0,75282.0,187614.0,1004539.0,42.54,72.57,723.181638896884,285817.53,62.57,73.43202181534866,15.460820657036942,64.3989296006587,36.78335794349416,95.05108503299185,60.69,Good
225,Megha Lata,2226410.0,1695989.0,42047.0,37783.92,1737232.0,367172.0,144574.0,530421.0,23.82,1.89,1173.0940556393266,-4263.080000000002,21.14,58.84690299961044,0.40265882653713403,21.75792507204611,8.996408337408408,91.9722205080907,41.38,Average
226,Aarav Mittal,529519.0,498778.0,1047607.0,1463287.35,876381.0,418946.0,172050.0,30741.0,5.81,197.84,289.9029351932578,415680.3500000001,47.8,44.81495909622127,42.149218117516725,49.19720049403046,49.222974762571404,98.01612085015604,56.24,Average
227,Amruta Luthra,2140126.0,917119.0,1834855.0,2356394.29,0.0,0.0,119510.0,1223007.0,57.15,85.74,767.3993808049536,521539.29,0.0,84.81495909622127,18.266649622906815,0.0,59.36324932671291,94.74849183514746,53.98,Average
228,Ojasvi Kothari,625696.0,569538.0,1318814.0,1888136.55,4788148.0,2179829.0,128539.0,56158.0,8.98,210.78,443.085756074032,569322.55,45.53,47.28476821192053,44.906046273808,46.86084808563195,63.94042888254222,96.96785204164239,58.33,Average
229,Ladli Wagle,2939230.0,1821187.0,722113.0,997222.99,962533.0,663317.0,97595.0,1118043.0,38.04,24.57,1866.0658845227729,275109.99,68.91,69.9259836384885,5.234564744982744,70.92424866200082,35.757677963073725,87.23003891605322,57.23,Average
230,Rudra Sekhon,1685977.0,536696.0,726446.0,914807.42,4011950.0,2658351.0,66607.0,1149281.0,68.17,43.09,805.7651598180371,188361.41999999995,66.26,93.40085703155434,9.180195151050324,68.19678880197613,27.447994172109535,94.48594510032108,65.14,Good
231,Chandani Behl,2907219.0,1341495.0,1312952.0,1788532.92,1457200.0,864534.0,84198.0,1565724.0,53.86,45.16,1593.2623102686523,475580.9199999999,59.33,82.25165562913908,9.621202437257658,61.06422396047756,54.96087678906606,89.0969028117391,62.13,Good
232,Lila Buch,1946305.0,771644.0,631922.0,663186.8,2011600.0,1052549.0,121383.0,1174661.0,60.35,32.47,635.7101076757042,31264.800000000047,52.32,87.30814179976628,6.91763603050833,53.84932070811034,12.39963963636032,95.64967485713053,58.72,Average
233,Kevin Kuruvilla,2837695.0,1908712.0,2002654.0,2586064.71,2001064.0,602233.0,260866.0,928983.0,32.74,70.57,731.6829330000843,583410.71,30.1,65.79664978574212,15.03472666070135,30.97982708933718,65.28993994418288,94.99290852606276,54.47,Average
234,Zaitra Mani,2025283.0,1436199.0,313355.0,498125.41,5273220.0,3452622.0,214204.0,589084.0,29.09,15.47,670.48187708913,184770.41,65.47,62.95286326451111,3.2958370616558015,67.383696994648,27.10400973997204,95.41172283951302,54.81,Average
235,Kala Ravel,3466126.0,1359782.0,418609.0,506353.6,0.0,0.0,137245.0,2106344.0,60.77,12.08,990.7697912492258,87744.59999999998,0.0,87.63537202960656,2.5736077378669733,0.0,17.809864595421875,93.21991158922113,47.23,Average
236,Eesha Shankar,1539986.0,1201382.0,833565.0,983524.29,0.0,0.0,88385.0,338604.0,21.99,54.13,1359.2600554392714,149959.29000000004,0.0,57.421114141020645,11.532234010822789,0.0,23.769437197631476,90.69823945934155,40.05,Average
237,Gautami Dixit,3006605.0,1236338.0,247684.0,360995.54,611193.0,381518.0,143615.0,1770267.0,58.88,8.24,860.8696863141037,113311.53999999998,62.42,86.1628359953253,1.7555072649026375,64.24454508027996,20.258933057329127,94.10885088047574,59.9,Average
238,Vansha Sodhi,635947.0,606119.0,630861.0,852966.52,1763926.0,770390.0,295052.0,29828.0,4.69,99.2,205.4278567845668,222105.52,43.67,43.942345149980525,21.134262218245343,44.94648003293536,30.680356397915386,98.59420518940124,49.19,Average
239,Nihal Palla,690131.0,640346.0,429313.0,556556.5,612534.0,152876.0,47708.0,49785.0,7.21,62.21,1342.2193342835585,127243.5,24.96,45.9057265290222,13.253653756018577,25.689584191025116,21.59348165205941,90.81485342662197,41.88,Average
240,Bhavya Deol,1961673.0,776669.0,1721435.0,2157398.9,2403538.0,1397466.0,168244.0,1185004.0,60.41,87.75,461.63250992605975,435963.8999999999,58.14,87.35488897545774,18.694874089224083,59.839440098806094,51.16594496551781,96.84093191149677,66.4,Good
241,Anika Palla,1384414.0,592698.0,227769.0,252418.74,2929727.0,2155050.0,114869.0,791716.0,57.19,16.45,515.9773306984479,24649.73999999999,73.56,84.84612388001558,3.504623119860241,75.71016879374228,11.765980120609731,96.46903655017358,61.77,Good
242,Kai Banik,1943618.0,985636.0,481112.0,659476.94,2074581.0,1590381.0,60816.0,957982.0,49.29,24.75,1620.6853459615888,178364.93999999994,76.66,78.69107908063889,5.272913204652947,78.90078221490326,26.49042694278579,88.90924003867894,60.87,Good
243,Pratyush Muni,2875746.0,1429395.0,2054410.0,2378219.74,2277725.0,916360.0,241469.0,1446351.0,50.29,71.44,591.9579739014118,323809.73999999976,40.23,79.47019867549669,15.220077549107334,41.40592836558255,40.422648500328755,95.94908178068631,58.4,Average
244,Nicholas Biswas,2391235.0,1072706.0,1830586.0,1935166.37,1790909.0,792403.0,264370.0,1318529.0,55.14,76.55,405.7593524227409,104580.37000000013,44.25,83.24892871055707,16.308747709744768,45.54343351173323,19.422570431119247,97.2232860678384,58.73,Average
245,Oliver Kata,741985.0,424037.0,615222.0,655694.3300000001,4316592.0,2067441.0,129127.0,317948.0,42.85,82.92,328.38755643668634,40472.33000000008,47.9,73.67354888975458,17.66585708807363,49.300123507616306,13.281632997124845,97.75276084787258,56.37,Average
246,Hitesh Sur,3546387.0,1607710.0,1150210.0,1214916.26,1820199.0,1660235.0,50190.0,1938677.0,54.67,32.43,3203.247658896194,64706.26000000001,91.21,82.8827425009739,6.909114150581619,93.87608069164266,15.603011843051185,78.07936563997089,62.2,Good
247,Ikshita Bassi,579469.0,493665.0,703956.0,784493.58,1443935.0,793941.0,114292.0,85804.0,14.81,121.48,431.9331186784728,80537.57999999996,54.98,51.82703544994156,25.880949337423836,56.58707286949362,17.119500970117677,97.04417236168354,53.16,Average
248,Edhitha Kashyap,1511340.0,1010437.0,1500275.0,2101106.21,2395483.0,1372852.0,56150.0,500903.0,33.14,99.27,1799.5316117542295,600831.21,57.31,66.10829762368523,21.14917550811709,58.98517908604365,66.95865732454422,87.68534978211103,60.09,Good
249,Naveen Borah,1880115.0,918493.0,1789960.0,2066905.1,1407482.0,623620.0,150059.0,961622.0,51.15,95.2,612.0879120879121,276945.09999999986,44.31,80.14024152707441,20.282074225574164,45.605187319884735,35.93346395956491,95.81132751949119,59.98,Average
250,Mekhala Verma,1341551.0,526061.0,527002.0,753564.17,2310363.0,1213139.0,50581.0,815490.0,60.79,39.28,1040.036772701212,226562.17000000004,52.51,87.6509544215037,8.36848608803102,54.044874433923425,31.10726086754528,92.88276516739138,60.47,Good
251,Qarin Madan,1483505.0,1058765.0,1449471.0,1612470.88,591912.0,524616.0,57483.0,424740.0,28.63,97.71,1841.8749891272205,162999.8799999999,88.63,62.59446825087651,20.81682219097533,91.22066694112803,25.018601066818118,87.39558333511644,61.17,Good
252,Indira Munshi,1334782.0,448394.0,105642.0,159485.25,2492745.0,1236587.0,81614.0,886388.0,66.41,7.91,549.4081897713627,53843.25,49.61,92.0296065446046,1.6852017555072647,51.06010703993413,14.562439322742412,96.24026072135379,58.86,Average
253,Wakeeta Srivastava,976345.0,654433.0,406346.0,402624.21,3567772.0,1665137.0,227944.0,321912.0,32.97,41.62,287.1025339557084,-3721.790000000037,46.67,65.97584729255942,8.867016063743662,48.03417044051051,9.04825874530805,98.03528470450843,51.68,Average
254,Tara Thaker,1393782.0,543614.0,532664.0,757418.48,2500139.0,1090533.0,257945.0,850168.0,61.0,38.22,210.74802768031944,224754.48,43.62,87.81456953642385,8.142656269973156,44.895018526142444,30.93410144495089,98.55779791361199,59.76,Average
255,Neha Chowdhury,719066.0,513409.0,1738398.0,2123606.94,2234779.0,756710.0,149733.0,205657.0,28.6,241.76,342.88299840382547,385208.94,33.86,62.57109466303078,51.50624227704631,34.849732400164676,46.30410495567055,97.65356487020091,60.2,Good
256,Zilmil Brar,1642061.0,1020857.0,1234180.0,1576856.52,1790006.0,796961.0,268675.0,621204.0,37.83,75.16,379.9598027356472,342676.52,44.52,69.76236852356837,16.012612382291532,45.82132564841499,42.229905679942085,97.39983891531291,57.0,Average
257,Manan Thakkar,417650.0,438222.0,1495649.0,1856768.5,1625011.0,771526.0,116441.0,-20572.0,-4.93,358.11,376.3468194192767,361119.5,47.48,36.447214647448384,76.29426051386936,48.867846850555786,43.996566870588524,97.42456347446684,59.85,Average
258,Neel Patla,2280567.0,1139974.0,1004290.0,1345989.45,568439.0,321005.0,73303.0,1140593.0,50.01,44.04,1555.153267942649,341699.44999999995,56.47,79.2520451889365,9.382589799309727,58.120625771922604,42.13631171359039,89.35769263244471,59.36,Average
259,Mitali Bhasin,680072.0,587821.0,1529356.0,2020688.59,2502007.0,1116596.0,157567.0,92251.0,13.56,224.88,373.0609835815875,491332.5900000001,44.63,50.8531359563693,47.91000894797392,45.93454096335941,56.46973620749357,97.44704928063453,59.16,Average
260,Oscar Manne,3014183.0,1423617.0,1162956.0,1581415.5,773438.0,183881.0,154627.0,1590566.0,52.77,38.58,920.678148059524,418459.5,23.77,81.40241527074407,8.219353189313562,24.464800329353643,49.48919076714252,93.69956644131723,54.65,Average
261,Divya Johal,1742111.0,812911.0,944222.0,1118695.64,1460418.0,541092.0,200155.0,929200.0,53.34,54.2,406.1407409257825,174473.6399999999,37.05,81.84651343981302,11.547147300694533,38.1329765335529,26.117677599070042,97.22067612979596,56.55,Average
262,Udyati Dutt,2120036.0,1166205.0,974124.0,1335764.83,0.0,0.0,139769.0,953831.0,44.99,45.95,834.3802989217924,361640.8300000001,0.0,75.34086482275029,9.789509565810219,0.0,44.04650530128248,94.29012446194092,47.82,Average
263,Priya Nadig,881253.0,1110151.0,211986.0,222865.77,2813839.0,1658203.0,82611.0,-228898.0,-25.97,24.06,1343.8295142293398,10879.77000000002,58.93,20.05453837164005,5.125910775917167,60.65253190613421,10.446948619444205,90.80383455777263,38.38,Poor
264,Triya Bail,2031117.0,1395701.0,740889.0,1054492.14,1473254.0,742735.0,148832.0,635416.0,31.28,36.48,937.7694313050956,313603.1399999999,50.41,64.65913517724971,7.771954493161191,51.883491148620834,39.44495378350687,93.58260646486042,53.99,Average
265,Bhavani Gulati,3444048.0,1679692.0,856450.0,987332.24,1880403.0,314103.0,201006.0,1764356.0,51.23,24.87,835.6427171328219,130882.24,16.7,80.20257109466303,5.298478844433082,17.18814326883491,21.942038161953842,94.28148541464884,49.61,Average
266,Kamya Vora,450052.0,328207.0,1088588.0,1455062.03,3313761.0,1011201.0,204962.0,121845.0,27.07,241.88,160.130658365941,366474.03,30.52,61.379041682898325,51.53180791682645,31.412103746397698,44.50947966153404,98.90418538132013,59.23,Average
267,Niharika Palla,1074561.0,536496.0,1521840.0,1662001.93,3807984.0,2432902.0,87046.0,538065.0,50.07,141.62,616.3361900604278,140161.9299999999,63.89,79.29879236462799,30.17171588052324,65.75751337999178,22.830943760953012,95.78225547823435,64.42,Good
268,Kamya Rege,2420629.0,1365526.0,1036678.0,980475.87,2448992.0,1864952.0,156003.0,1055103.0,43.59,42.83,875.3203464035948,-56202.130000000005,76.15,74.25009738994936,9.124802931526695,78.37587484561548,4.021143824078929,94.00996135652557,58.98,Average
269,Abdul Lall,2035378.0,1242781.0,1484737.0,1746284.9,636154.0,433879.0,227211.0,792597.0,38.94,72.95,546.9721976488814,261547.8999999999,68.2,70.62719127386055,15.541778516340706,70.19349526554139,34.45855937881812,96.25693083191253,61.03,Good
270,Aadi Sha,1102243.0,559174.0,156878.0,222471.14,2402725.0,1401332.0,130615.0,543069.0,49.27,14.23,428.1085633349922,65593.14000000001,58.32,78.67549668874173,3.0316587839277345,60.0247015232606,15.687966469513965,97.07034476176048,57.2,Average
271,Ethan Chana,1401061.0,506055.0,725171.0,848816.91,314756.0,113704.0,171270.0,895006.0,63.88,51.76,295.4720616570328,123645.91000000005,36.12,90.05843396961434,11.027312625165111,37.175792507204605,21.24886691881903,97.97800990841286,58.38,Average
272,Veda Natt,1090185.0,563353.0,765884.0,1033597.04,616221.0,31919.0,127409.0,526832.0,48.33,70.25,442.16107182381154,267713.04000000004,5.18,77.94312426957538,14.966551621287655,5.3314121037463975,35.04912085927856,96.97417988997196,50.34,Average
273,Hredhaan Gill,1234716.0,967968.0,1612025.0,2259276.6,559479.0,310171.0,45079.0,266748.0,21.6,130.56,2147.27034761197,647251.6000000001,55.44,57.11725749902611,27.815416080787426,57.06051873198847,71.40528696181934,85.3056856120971,58.31,Average
274,Naveen Kade,3613966.0,1538488.0,1354296.0,1480979.59,1430118.0,1159378.0,65156.0,2075478.0,57.43,37.47,2361.237645036528,126683.58999999984,81.07,85.03311258278146,7.982871021347308,83.43968711403869,21.539847626145203,83.84145324816444,62.72,Good
275,Jeremiah Bala,2542956.0,1463951.0,713164.0,877547.35,904068.0,312184.0,83619.0,1079005.0,42.43,28.04,1750.7396644303326,164383.34999999998,34.53,73.3463186599143,5.973837828624994,35.53931659118979,25.151124268460357,88.01924542518769,50.43,Average
276,Frederick Bhasin,1452640.0,339388.0,937328.0,1039929.75,608011.0,322186.0,177078.0,1113252.0,76.64,64.53,191.6601723534262,102601.75,52.99,100.0,13.747922791767863,54.53890489913545,19.233037548416068,98.68842093808402,65.32,Good
277,Ganga Kota,1280536.0,449385.0,831475.0,986099.74,3547173.0,1659392.0,197372.0,831151.0,64.91,64.93,227.68427132521333,154624.74,46.78,90.86092715231788,13.833141591034984,48.14738575545493,24.21634271137716,98.44189891237772,61.76,Good
278,Kiaan Krish,2223862.0,947859.0,823457.0,952791.54,2043827.0,1456091.0,39681.0,1276003.0,57.38,37.03,2388.6973614576245,129334.54000000004,71.24,84.99415660303858,7.889130342153479,73.32235487855084,21.79378329615865,83.65353945959887,60.65,Good
279,Hredhaan Issac,548470.0,527552.0,1808013.0,1874762.12,2514369.0,1440009.0,40971.0,20918.0,3.81,329.65,1287.6229528202875,66749.12000000011,57.27,43.25671990650565,70.23094294601388,58.94400988060931,15.798698303694971,91.18847028141408,58.63,Average
280,Amara Zachariah,3369401.0,1433077.0,608859.0,858008.92,2449022.0,1269325.0,91505.0,1936324.0,57.47,18.07,1566.1187913228785,249149.92000000004,51.83,85.06427736657578,3.8497592568920704,53.34499794153973,33.27095140503023,89.28265278096248,58.14,Average
281,Yug Tailor,1955575.0,1406020.0,313494.0,338392.5,649296.0,565050.0,106388.0,549555.0,28.1,16.03,1321.5964206489457,24898.5,87.03,62.181534865601876,3.415143380629767,89.57389872375464,11.789808950754601,90.95598124356341,56.62,Average
282,Champak Badal,2280660.0,859030.0,1453031.0,1840888.52,290631.0,207445.0,186828.0,1421630.0,62.33,63.71,459.7972466653821,387857.52,71.38,88.85079859758473,13.573224253270272,73.46644709757102,46.55781360233841,96.85349108243066,68.09,Good
283,Arunima Kar,593683.0,685476.0,1345003.0,1347467.01,2339993.0,1200433.0,201959.0,-91793.0,-15.46,226.55,339.41344530325466,2464.0100000000093,51.3,28.24308531359564,48.26579743491414,52.799505969534785,9.640799256283005,97.67730790009094,49.19,Average
284,Zansi Acharya,867136.0,499083.0,1610287.0,1577078.31,1038496.0,408204.0,49752.0,368053.0,42.44,185.7,1003.1415822479498,-33208.689999999944,39.31,73.35410985586289,39.56282755975968,40.459036640592835,6.2236955856412,93.13524829254827,57.26,Average
285,Yauvani Ganguly,2531123.0,1976813.0,900412.0,856209.8099999999,2388875.0,1660549.0,156402.0,554310.0,21.9,35.57,1263.9307681487448,-44202.19000000006,69.51,57.35099337748345,7.578081724828498,71.54178674351586,5.170623370664449,91.35060189678664,51.82,Average
286,Utkarsh Mander,414567.0,406009.0,1216063.0,1532312.8,2031681.0,1065201.0,202076.0,8558.0,2.06,293.33,200.9189611829213,316249.80000000005,52.43,41.89326061550449,62.493075972559545,53.96253602305475,39.69847851252769,98.62506070304742,59.55,Average
287,Chameli Buch,1255761.0,362876.0,475212.0,627201.04,2113404.0,939236.0,51045.0,892885.0,71.1,37.84,710.8943089430895,151989.04000000004,44.44,95.68367744448774,8.061698410669395,45.73898723754631,23.963867845591547,95.1351703413601,60.89,Good
288,Qadim Kamdar,3627095.0,1702052.0,479262.0,630712.49,1838023.0,1169845.0,77408.0,1925043.0,53.07,13.21,2198.806324927656,151450.49,63.65,81.63615114920141,2.814350845796583,65.51049814738576,23.912279903500693,84.9530118773684,57.54,Average
289,Maanas Kala,1772871.0,552532.0,1701476.0,2146477.56,458478.0,33649.0,0.0,1220339.0,68.83,95.97,0.0,445001.56000000006,7.34,93.9150759641605,20.446120414163367,7.554549197200494,52.03166640404119,100.0,58.98,Average
290,Nihal Ravel,623808.0,320521.0,188760.0,248238.04,4425757.0,1538358.0,131825.0,303287.0,48.62,30.26,243.14128579556228,59478.04000000001,34.76,78.16906895208415,6.446802164557503,35.776039522437216,15.102198342729563,98.33612265072615,53.07,Average
291,Lohit Agate,1694293.0,508615.0,637215.0,779965.14,283175.0,103594.0,59693.0,1185678.0,69.98,37.61,852.0513293015931,142750.14,36.58,94.81106349824698,8.0126976010908,37.64923836969947,23.07886953868759,94.1691971291308,58.72,Average
292,Tara Nagarajan,1783405.0,1562212.0,2213334.0,2639592.07,895934.0,680585.0,129453.0,221193.0,12.4,124.11,1206.779294415734,426258.06999999983,75.96,49.94935722633424,26.441262942605135,78.18032111980239,50.23621922791942,91.74170389458529,59.28,Average
293,Janaki Pillai,931574.0,434196.0,619852.0,767780.5900000001,854767.0,779244.0,234663.0,497378.0,53.39,66.54,185.0295956328863,147928.59000000008,91.16,81.8854694195559,14.176147258085134,93.82461918484974,23.574915548752298,98.73379565255027,68.27,Good
294,Dayita Nanda,1177464.0,972437.0,522007.0,665657.08,1072789.0,887150.0,157307.0,205027.0,17.41,44.33,618.1778306114794,143650.07999999996,82.7,53.85274639657188,9.444373428778388,85.11733223548786,23.165075188312017,95.76965266588854,56.54,Average
295,Saanvi Barad,662936.0,481119.0,1205373.0,1513469.73,1477472.0,1345635.0,135742.0,181817.0,27.43,181.82,354.4363572070546,308096.73,91.08,61.65952473704714,38.73620520686863,93.74228077398107,38.91749234035683,97.57450231215847,68.4,Good
296,Neelima Sachdeva,3943040.0,1576872.0,941977.0,1239063.21,374784.0,98312.0,118486.0,2366168.0,60.01,23.89,1330.8509022162957,297086.21,26.23,87.04324113751461,5.0896927862286425,26.996706463565257,37.86278977207142,90.89265048421169,54.5,Average
297,Janani Mann,2295130.0,1110442.0,1336399.0,1417703.76,92072.0,10518.0,105687.0,1184688.0,51.62,58.23,1050.6892995354206,81304.76000000001,11.42,80.50642773665759,12.40572670331075,11.753808151502676,17.19298948077269,92.80986723048208,49.27,Average
298,Qarin Gulati,1727913.0,1645098.0,1306727.0,1614962.37,786335.0,629551.0,157020.0,82815.0,4.79,75.62,1047.699656094765,308235.3700000001,80.06,44.02025710946631,16.11061400144872,82.40016467682175,38.93077272712033,92.83032611712092,55.37,Average
299,Vasudha Kumar,2439648.0,1609757.0,1147128.0,1228655.36,3410121.0,1664127.0,99397.0,829891.0,34.02,47.02,1619.5227220137429,81527.35999999987,48.8,66.79392286716012,10.01746985384976,50.22643062988884,17.2143124329766,88.91719616857361,51.59,Average
300,Urmi Bose,1161982.0,717524.0,815673.0,1187561.68,1847324.0,833717.0,179205.0,444458.0,38.25,70.2,400.39284618174713,371888.67999999993,45.13,70.08959875340865,14.955899271379266,46.4491560312886,45.02815137380253,97.26001042812098,57.26,Average
301,Wakeeta Wadhwa,1632719.0,1021046.0,0.0,0.0,93978.0,23133.0,105475.0,611673.0,37.46,0.0,968.045508414316,0.0,24.62,69.47409427347098,0.0,25.339645944833265,9.404770651341462,93.3754196073834,45.53,Average
302,Sai Sood,3189553.0,1577261.0,969983.0,1307359.1800000002,2335211.0,1653666.0,97643.0,1612292.0,50.55,30.41,1615.334432575812,337376.18000000017,70.81,79.67276977015972,6.478759214282672,72.87978592013175,41.72218377300347,88.94585769310729,61.73,Good
303,Vidhi Thakkar,3935015.0,1442374.0,462258.0,470354.81,3396974.0,1276551.0,161372.0,2492641.0,63.35,11.75,893.8192499318345,8096.809999999998,37.58,89.6455005843397,2.503302228471601,38.678468505557845,10.180367653292235,93.88336867825487,54.92,Average
304,Devika Baral,2450329.0,1875304.0,871666.0,1202279.83,2813714.0,1009924.0,187985.0,575025.0,23.47,35.57,997.5817219459,330613.8300000001,35.89,58.57421114141022,7.578081724828498,36.939069575957184,41.074415283173295,93.17329582360183,49.22,Average
305,Hemang Wable,1185986.0,404447.0,809594.0,957481.08,1817884.0,1259510.0,314007.0,781539.0,65.9,68.26,128.80190569000055,147887.08000000007,69.28,91.63225555122713,14.542588094933745,71.30506381226843,23.570939287539428,99.11857596409564,66.84,Good
306,Jatin Kuruvilla,1730529.0,1181098.0,921595.0,1073679.01,3053637.0,2172095.0,244270.0,549431.0,31.75,53.26,483.5215130797888,152084.01,71.13,65.02532138683289,11.346883122416806,73.20913956360641,23.972965063789236,96.69113992357293,58.15,Average
307,Libni Barad,3142596.0,1679110.0,2195959.0,2512525.3,1485564.0,793208.0,98137.0,1463486.0,46.57,69.88,1710.9856628998236,316566.2999999998,53.39,76.57187378262563,14.88772423196557,54.9505969534788,39.72879618715724,88.2912921180115,58.57,Average
308,Kamya Bajaj,874325.0,481389.0,1037826.0,1407029.24,931734.0,343376.0,250305.0,392936.0,44.94,118.7,192.3209684185294,369203.24,36.85,75.30190884300741,25.288678682517364,37.92713050638123,44.77091189147324,98.6838989433861,59.45,Average
309,Yatan Kamdar,2365268.0,1581203.0,179308.0,209601.35,1534083.0,720317.0,96043.0,784065.0,33.15,7.58,1646.349031163125,30293.35000000001,46.95,66.11608881963382,1.6148962461118923,48.32235487855085,12.306584012287987,88.73361694626168,48.8,Average
310,Urvashi Bedi,2980699.0,1501257.0,246642.0,347365.31,2489843.0,1425527.0,123482.0,1479442.0,49.63,8.27,1215.769909784422,100723.31,57.25,78.95597974289053,1.7618986748476715,58.923425277892136,19.053100952109077,91.68017883840633,56.07,Average
311,Alka Sarraf,2190915.0,1046510.0,820081.0,1079232.4,485396.0,209069.0,210294.0,1144405.0,52.23,37.43,497.6413972819006,259151.3999999999,43.07,80.98169068952085,7.974349141420597,44.32894195142034,34.22899758655981,96.59451398272792,57.5,Average
312,Farhan Samra,1904712.0,963707.0,436888.0,511363.79,421328.0,124644.0,104602.0,941005.0,49.4,22.94,921.3083879849332,74475.79000000004,29.58,78.77678223607325,4.887298137969236,30.444627418690818,16.538839431751935,93.69525355001593,51.09,Average
313,Gaurang Seshadri,2197873.0,981942.0,807592.0,798354.19,1167391.0,394279.0,208378.0,1215931.0,55.32,36.74,471.23112804614686,-9237.810000000056,33.77,83.38917023763148,7.827346712684818,34.75710168793743,8.519876756018379,96.77524613862572,53.74,Average
314,Yauvani Nagar,2769837.0,1440954.0,1175478.0,1449011.71,1468540.0,755635.0,74451.0,1328883.0,47.98,42.44,1935.439416528992,273533.71,51.45,77.67043241137515,9.041714602241253,52.95389048991355,35.60668540646996,86.75529828051455,56.61,Average
315,Gayathri Mital,2015278.0,787329.0,1319013.0,1664150.96,1415563.0,835481.0,60683.0,1227949.0,60.93,65.45,1297.4457426297315,345137.96,59.02,87.7600311647838,13.943926030082238,60.74516261836147,42.46568810344983,91.12125044494275,63.74,Good
316,Charvi Bala,4460245.0,1609434.0,1037722.0,1251548.22,1495449.0,1005038.0,164030.0,2850811.0,63.92,23.27,981.1827104797904,213826.22,67.21,90.08959875340865,4.957603647364609,69.17455743104158,29.88727859835593,93.28551840908196,63.5,Good
317,Quincy Nayar,3251774.0,1566068.0,1770479.0,1908730.95,2674351.0,811433.0,176289.0,1685706.0,51.84,54.45,888.3526482083397,138251.9500000002,30.34,80.6778340475263,11.600409050236484,31.226842321943188,22.647985934131622,93.92077801725488,53.82,Average
318,Watika Kurian,3365150.0,1490938.0,1005836.0,968174.29,819877.0,150009.0,88000.0,1874212.0,55.69,29.89,1694.2477272727274,-37661.70999999996,18.3,83.67744448772886,6.367974775235417,18.834911486208316,5.797138835312757,88.40583404729514,48.4,Average
319,Vrishti Bath,1609532.0,1002697.0,563513.0,679845.23,0.0,0.0,127642.0,606835.0,37.7,35.01,785.5541279516146,116332.22999999998,0.0,69.66108297623686,7.4587754058545315,0.0,20.548286285059884,94.62425430608988,43.37,Average
320,Noah Ahluwalia,1885377.0,448304.0,725319.0,1005455.56,1158322.0,1043955.0,132287.0,1437073.0,76.22,38.47,338.88741902076544,280136.55999999994,90.13,99.67276977015973,8.195918019515105,92.7645121449156,36.239175320933875,97.6809076310609,73.25,Good
