user_id,name,total_income,total_expense,total_investment,current_investment_value,total_target_amount,current_savings,total_budget,net_savings,savings_rate,investment_rate,budget_utilization,investment_profit,goal_completion
351,Divya Randhawa,800233.0,458005.0,1371419.0,1576113.98,1709628.0,749916.0,202965.0,342228.0,42.77,171.38,225.66,204694.97999999998,43.86
352,Tristan Chad,2373202.0,1065368.0,678619.0,686203.29,51061.0,33053.0,270314.0,1307834.0,55.11,28.6,394.12,7584.290000000037,64.73
353,Krishna Dhawan,2355697.0,1359991.0,858272.0,956802.24,712392.0,567823.0,237420.0,995706.0,42.27,36.43,572.82,98530.23999999999,79.71
354,Oviya Kanda,4002098.0,1389818.0,1415184.0,1747511.72,1086261.0,829632.0,138018.0,2612280.0,65.27,35.36,1006.98,332327.72,76.38
355,Ekta Desai,4054134.0,1761921.0,165505.0,242119.29,1194914.0,870110.0,212395.0,2292213.0,56.54,4.08,829.55,76614.29000000001,72.82
356,Simon Munshi,2625927.0,1858531.0,1022155.0,1199066.99,950060.0,313642.0,216715.0,767396.0,29.22,38.93,857.59,176911.99,33.01
357,Matthew Saha,1821801.0,1063516.0,1304762.0,1529305.85,2506589.0,1662374.0,28136.0,758285.0,41.62,71.62,3779.91,224543.8500000001,66.32
358,Hitesh Ray,478006.0,725166.0,234786.0,278840.98,1397037.0,587046.0,153289.0,-247160.0,-51.71,49.12,473.07,44054.97999999998,42.02
359,Farhan Balay,2572557.0,862217.0,2236679.0,2654870.27,2480746.0,1670240.0,106646.0,1710340.0,66.48,86.94,808.49,418191.27,67.33
360,Ekapad Ravi,1430425.0,584928.0,337000.0,452687.87,1402837.0,649682.0,171111.0,845497.0,59.11,23.56,341.84,115687.87,46.31
361,Vrinda Khare,859485.0,484780.0,58240.0,76023.75,141417.0,96066.0,54169.0,374705.0,43.6,6.78,894.94,17783.75,67.93
362,Ati Pall,1248787.0,442340.0,1710390.0,1917247.0899999999,896295.0,103497.0,96952.0,806447.0,64.58,136.96,456.25,206857.08999999985,11.55
363,Anjali Apte,3136054.0,1603856.0,2208413.0,2976492.2199999997,2688285.0,851225.0,69928.0,1532198.0,48.86,70.42,2293.58,768079.2199999997,31.66
364,Harshil Sidhu,486982.0,450649.0,458412.0,449960.56999999995,646143.0,344804.0,105441.0,36333.0,7.46,94.13,427.39,-8451.430000000051,53.36
365,Triya Zachariah,3744109.0,1536311.0,1091258.0,1023919.75,899602.0,153415.0,232251.0,2207798.0,58.97,29.15,661.49,-67338.25,17.05
366,Abhiram Dutt,2861100.0,1451787.0,1509791.0,1770116.04,1838595.0,846800.0,222384.0,1409313.0,49.26,52.77,652.83,260325.04000000004,46.06
367,Girish Singh,2467754.0,1650670.0,1261021.0,1357780.67,2766823.0,1463207.0,118411.0,817084.0,33.11,51.1,1394.02,96759.66999999993,52.88
368,Tanay Uppal,1706445.0,645740.0,1536883.0,1709259.05,1905946.0,473813.0,143761.0,1060705.0,62.16,90.06,449.18,172376.05000000005,24.86
369,Samarth Ganesan,1953827.0,1113779.0,879119.0,992285.74,485505.0,256764.0,180883.0,840048.0,43.0,44.99,615.75,113166.73999999999,52.89
370,Zaitra Kakar,2220846.0,817480.0,2002965.0,2492366.42,1165434.0,399892.0,141519.0,1403366.0,63.19,90.19,577.65,489401.4199999999,34.31
371,Shravya Chada,4037544.0,1609803.0,1330541.0,1287008.56,1826427.0,319401.0,94415.0,2427741.0,60.13,32.95,1705.03,-43532.439999999944,17.49
372,Triya Sule,955835.0,438729.0,595356.0,729441.12,423102.0,316793.0,118057.0,517106.0,54.1,62.29,371.62,134085.12,74.87
373,Neelima Gandhi,1345911.0,400429.0,230839.0,241275.74,1406303.0,856201.0,131540.0,945482.0,70.25,17.15,304.42,10436.73999999999,60.88
374,Udant Gera,1650145.0,779355.0,386918.0,600824.42,755923.0,454205.0,45320.0,870790.0,52.77,23.45,1719.67,213906.42000000004,60.09
375,Dhriti Om,4047826.0,1171814.0,678294.0,598124.04,850352.0,269815.0,82202.0,2876012.0,71.05,16.76,1425.53,-80169.95999999996,31.73
376,Rachita Gandhi,3372289.0,1618556.0,934075.0,1126670.98,1333637.0,679803.0,83245.0,1753733.0,52.0,27.7,1944.33,192595.97999999998,50.97
377,Aayush Saran,1181811.0,458388.0,931792.0,1182745.9,633976.0,326120.0,152678.0,723423.0,61.21,78.84,300.23,250953.8999999999,51.44
378,Indira Rana,3374783.0,1692292.0,1440561.0,1824585.62,1494953.0,532495.0,39278.0,1682491.0,49.85,42.69,4308.5,384024.6200000001,35.62
379,Tanay Ravel,3466744.0,1418747.0,689604.0,852295.0800000001,0.0,0.0,160453.0,2047997.0,59.08,19.89,884.21,162691.08000000007,0.0
380,Imaran Deol,2428174.0,897798.0,188857.0,186606.96,1156642.0,984309.0,214468.0,1530376.0,63.03,7.78,418.62,-2250.040000000008,85.1
381,Ekansh Dara,3399912.0,1396235.0,1478033.0,1531634.11,4362450.0,2304565.0,179011.0,2003677.0,58.93,43.47,779.97,53601.1100000001,52.83
382,Vincent Bera,773171.0,552903.0,956757.0,1164654.86,3961049.0,2084591.0,115993.0,220268.0,28.49,123.74,476.67,207897.8600000001,52.63
383,Fiyaz Shere,3068630.0,1115144.0,2358286.0,2891725.34,713615.0,582567.0,188069.0,1953486.0,63.66,76.85,592.94,533439.3399999999,81.64
384,Alexander Sarraf,2092584.0,970705.0,613900.0,623168.78,4749341.0,2336531.0,170007.0,1121879.0,53.61,29.34,570.98,9268.780000000028,49.2
385,Sathvik Roy,4059944.0,1760567.0,550571.0,750058.04,1416711.0,1192913.0,287739.0,2299377.0,56.64,13.56,611.86,199487.04000000004,84.2
386,Janya Pingle,2742924.0,1347589.0,349338.0,476460.23,1760399.0,1432198.0,62506.0,1395335.0,50.87,12.74,2155.94,127122.22999999998,81.36
387,Bina Chopra,1653355.0,506109.0,1093668.0,1430337.91,1732568.0,594351.0,94645.0,1147246.0,69.39,66.15,534.74,336669.9099999999,34.3
388,Brinda Nair,3298944.0,1596648.0,843775.0,1094984.89,1588554.0,1029026.0,285376.0,1702296.0,51.6,25.58,559.49,251209.8899999999,64.78
389,Samuel Mital,3527654.0,1471267.0,606148.0,625754.95,433756.0,206950.0,99776.0,2056387.0,58.29,17.18,1474.57,19606.949999999953,47.71
390,Wazir Kata,1760860.0,461345.0,624845.0,677999.0399999999,710923.0,43678.0,144205.0,1299515.0,73.8,35.49,319.92,53154.03999999992,6.14
391,Mohammed Kala,4050699.0,1309142.0,968258.0,1259742.71,1032708.0,870878.0,47673.0,2741557.0,67.68,23.9,2746.09,291484.70999999996,84.33
392,Thomas Koshy,1096342.0,401401.0,989385.0,1334567.59,528383.0,341807.0,69208.0,694941.0,63.39,90.24,579.99,345182.5900000001,64.69
393,Advaith More,3800620.0,1366638.0,745702.0,1071863.6600000001,1329457.0,206276.0,162838.0,2433982.0,64.04,19.62,839.26,326161.66000000015,15.52
394,Isha Kaur,1233598.0,456633.0,1120106.0,1313104.9,2061252.0,754565.0,143101.0,776965.0,62.98,90.8,319.1,192998.8999999999,36.61
395,Aditya Murty,2819053.0,1769228.0,1465066.0,1662226.41,1279268.0,473935.0,129876.0,1049825.0,37.24,51.97,1362.24,197160.40999999992,37.05
396,Gayathri Bassi,2690805.0,754078.0,419243.0,459105.97,2619021.0,1190625.0,139562.0,1936727.0,71.98,15.58,540.32,39862.96999999997,45.46
397,Upadhriti Oak,1018037.0,546449.0,868927.0,1023571.03,801829.0,126484.0,150723.0,471588.0,46.32,85.35,362.55,154644.03000000003,15.77
398,Sanya Mukhopadhyay,2472057.0,924254.0,837410.0,855088.73,2639021.0,1627458.0,96824.0,1547803.0,62.61,33.88,954.57,17678.72999999998,61.67
399,Laban Murty,3741957.0,1180961.0,1349467.0,1696750.78,1779326.0,145455.0,162537.0,2560996.0,68.44,36.06,726.58,347283.78,8.17
400,Chavvi Jha,2936801.0,1496618.0,484173.0,606933.97,2357521.0,1526264.0,89704.0,1440183.0,49.04,16.49,1668.4,122760.96999999997,64.74
401,Bhavya Khalsa,2641510.0,1519522.0,1110570.0,1300353.01,931201.0,702123.0,93733.0,1121988.0,42.48,42.04,1621.12,189783.01,75.4
402,Anamika Balakrishnan,2280860.0,1410005.0,577328.0,721967.01,1753144.0,1373981.0,82819.0,870855.0,38.18,25.31,1702.51,144639.01,78.37
403,Aarush Shere,2314363.0,1261831.0,849110.0,1187267.29,2033613.0,1204986.0,37781.0,1052532.0,45.48,36.69,3339.86,338157.29000000004,59.25
404,Tarak Keer,1132400.0,911944.0,1717533.0,2017639.5399999998,2882175.0,1453550.0,187032.0,220456.0,19.47,151.67,487.59,300106.5399999998,50.43
405,Wyatt Saini,2773312.0,1681846.0,821115.0,1069148.69,2696983.0,1903610.0,176173.0,1091466.0,39.36,29.61,954.66,248033.68999999994,70.58
406,Prisha Lalla,1430587.0,1022485.0,1751393.0,1842075.36,1923628.0,663546.0,99626.0,408102.0,28.53,122.42,1026.32,90682.3600000001,34.49
407,Ati Biswas,1743016.0,835442.0,958964.0,1131427.73,775881.0,136665.0,182024.0,907574.0,52.07,55.02,458.97,172463.72999999998,17.61
408,Urvashi Nadkarni,992292.0,420089.0,697209.0,967684.81,2583958.0,1161186.0,44348.0,572203.0,57.66,70.26,947.26,270475.81000000006,44.94
409,Vedhika Kale,1763630.0,1127236.0,1118686.0,1436737.5899999999,1571498.0,710831.0,101952.0,636394.0,36.08,63.43,1105.65,318051.58999999985,45.23
410,Jack Kala,2501440.0,920653.0,774382.0,1054656.15,773701.0,84925.0,263902.0,1580787.0,63.2,30.96,348.86,280274.1499999999,10.98
411,Yahvi Keer,754851.0,466126.0,1151572.0,1349619.0899999999,1567292.0,273131.0,208926.0,288725.0,38.25,152.56,223.11,198047.08999999985,17.43
412,Meera Johal,2766803.0,1120677.0,1035624.0,1155500.03,782970.0,371088.0,41711.0,1646126.0,59.5,37.43,2686.77,119876.03000000003,47.39
413,Chakrika Mahal,2551212.0,1006059.0,1578278.0,2078152.5999999999,1550813.0,847583.0,79874.0,1545153.0,60.57,61.86,1259.56,499874.59999999986,54.65
414,Veda Borde,3098364.0,1405509.0,1763102.0,1760720.92,666369.0,528942.0,35725.0,1692855.0,54.64,56.9,3934.24,-2381.0800000000745,79.38
415,Champak Bhattacharyya,1377197.0,367312.0,1264702.0,1335722.43,0.0,0.0,182826.0,1009885.0,73.33,91.83,200.91,71020.42999999993,0.0
416,Kala Sathe,3707137.0,1357509.0,2064524.0,2065482.5899999999,1401747.0,1245174.0,76899.0,2349628.0,63.38,55.69,1765.31,958.589999999851,88.83
417,Meera Varma,1717937.0,983082.0,570044.0,556883.46,3558736.0,1615933.0,174996.0,734855.0,42.78,33.18,561.77,-13160.540000000037,45.41
418,Ira Sarraf,837889.0,391875.0,814112.0,943188.35,184667.0,165601.0,124592.0,446014.0,53.23,97.16,314.53,129076.34999999998,89.68
419,Rayaan Cheema,1552565.0,502811.0,678792.0,889763.13,1261317.0,1022925.0,70135.0,1049754.0,67.61,43.72,716.92,210971.13,81.1
420,Siddharth Khatri,1278333.0,998093.0,1323013.0,1553673.28,423681.0,337210.0,249121.0,280240.0,21.92,103.5,400.65,230660.28000000003,79.59
421,Yagnesh Chakraborty,2162787.0,726480.0,983176.0,1343851.92,2877919.0,1561794.0,42137.0,1436307.0,66.41,45.46,1724.09,360675.9199999999,54.27
422,Omya Bhardwaj,2895832.0,981557.0,1393691.0,1527236.46,2610879.0,1309976.0,76092.0,1914275.0,66.1,48.13,1289.96,133545.45999999996,50.17
423,Darika Deshpande,1132404.0,478141.0,1244606.0,1266753.4,735050.0,519325.0,106675.0,654263.0,57.78,109.91,448.22,22147.399999999907,70.65
424,Aarush Dhaliwal,3280097.0,1594586.0,39939.0,35071.98,3626353.0,2322951.0,51666.0,1685511.0,51.39,1.22,3086.34,-4867.019999999997,64.06
425,Damyanti Batta,2249889.0,738040.0,1308703.0,1733325.31,985715.0,217643.0,132155.0,1511849.0,67.2,58.17,558.47,424622.31000000006,22.08
426,Frederick Keer,3238668.0,1463023.0,435438.0,427382.91,225481.0,38233.0,113168.0,1775645.0,54.83,13.44,1292.79,-8055.090000000026,16.96
427,Ronith Raman,4219515.0,1302306.0,1366858.0,1329146.83,1533836.0,480034.0,163845.0,2917209.0,69.14,32.39,794.84,-37711.169999999925,31.3
428,Charles Dora,2332460.0,1689541.0,1483473.0,1878044.04,0.0,0.0,74250.0,642919.0,27.56,63.6,2275.48,394571.04000000004,0.0
429,Xiti Yogi,2778494.0,1411505.0,32525.0,48725.49,3119072.0,2028852.0,122197.0,1366989.0,49.2,1.17,1155.11,16200.489999999998,65.05
430,Baghyawati Dar,808825.0,307189.0,1277732.0,1242967.77,2929286.0,1212829.0,121634.0,501636.0,62.02,157.97,252.55,-34764.22999999998,41.4
431,Vinaya Suresh,419260.0,484646.0,1967903.0,2539255.17,2280327.0,900896.0,126101.0,-65386.0,-15.6,469.38,384.33,571352.1699999999,39.51
432,Kalpit Kar,934338.0,636865.0,2395940.0,3119478.92,824798.0,756063.0,120975.0,297473.0,31.84,256.43,526.44,723538.9199999999,91.67
433,Vincent Gupta,960420.0,576422.0,1064958.0,1165537.2,2202775.0,1732932.0,118338.0,383998.0,39.98,110.88,487.1,100579.19999999995,78.67
434,Dev Viswanathan,3095555.0,1005761.0,469365.0,574787.86,0.0,0.0,192470.0,2089794.0,67.51,15.16,522.55,105422.85999999999,0.0
435,Watika Borah,1845126.0,491297.0,764591.0,1050704.22,2986095.0,2351688.0,70810.0,1353829.0,73.37,41.44,693.82,286113.22,78.75
436,Krishna Vig,2417335.0,1094930.0,693605.0,746879.88,885894.0,215820.0,240395.0,1322405.0,54.71,28.69,455.47,53274.880000000005,24.36
437,Saanvi Din,1153414.0,651248.0,1321152.0,1471536.89,1335945.0,305392.0,170436.0,502166.0,43.54,114.54,382.11,150384.8899999999,22.86
438,Udyati Rege,1845386.0,974772.0,886682.0,1076148.99,731895.0,367810.0,122450.0,870614.0,47.18,48.05,796.06,189466.99,50.25
439,Girindra Kurian,3158278.0,1516689.0,1366458.0,1709954.6099999999,1282244.0,990642.0,132264.0,1641589.0,51.98,43.27,1146.71,343496.60999999987,77.26
440,Kiaan Chowdhury,2313282.0,930460.0,678660.0,762792.55,2435846.0,1297866.0,280510.0,1382822.0,59.78,29.34,331.7,84132.55000000005,53.28
441,Ishani Naik,1386546.0,462354.0,309950.0,474076.83,167764.0,113738.0,93959.0,924192.0,66.65,22.35,492.08,164126.83000000002,67.8
442,Janya Bhasin,2820889.0,1322555.0,2147697.0,2597242.92,697939.0,496113.0,155008.0,1498334.0,53.12,76.14,853.22,449545.9199999999,71.08
443,Gautam Bahl,944786.0,540516.0,866690.0,1071905.95,922147.0,147746.0,154763.0,404270.0,42.79,91.73,349.25,205215.94999999995,16.02
444,Meera Dugar,1552380.0,423991.0,0.0,0.0,2586250.0,1392127.0,290998.0,1128389.0,72.69,0.0,145.7,0.0,53.83
445,Lavanya Om,1221456.0,470590.0,0.0,0.0,1302788.0,871088.0,7518.0,750866.0,61.47,0.0,6259.51,0.0,66.86
446,Frederick Chopra,818983.0,519547.0,130441.0,181441.94,1252278.0,961227.0,110943.0,299436.0,36.56,15.93,468.3,51000.94,76.76
447,Avi Dua,4006849.0,1676426.0,992950.0,1004425.81,916799.0,46576.0,70278.0,2330423.0,58.16,24.78,2385.42,11475.810000000056,5.08
448,Yashasvi Reddy,3642038.0,1586561.0,645314.0,806720.1399999999,1480777.0,802860.0,90337.0,2055477.0,56.44,17.72,1756.27,161406.1399999999,54.22
449,Vasudha Talwar,2727506.0,1017273.0,474866.0,572892.75,727192.0,289796.0,191456.0,1710233.0,62.7,17.41,531.34,98026.75,39.85
450,Gayathri Choudhury,840297.0,564536.0,284633.0,377015.31,889583.0,713254.0,56993.0,275761.0,32.82,33.87,990.54,92382.31,80.18
451,Avi Mangat,1180159.0,479678.0,978177.0,1016302.4099999999,381811.0,165790.0,46969.0,700481.0,59.35,82.89,1021.27,38125.409999999916,43.42
452,Amruta Kala,1881758.0,1017243.0,953053.0,1311048.26,2845765.0,1562363.0,107274.0,864515.0,45.94,50.65,948.27,357995.26,54.9
453,Chameli Datta,927233.0,514558.0,1255109.0,1691322.51,584154.0,433594.0,105874.0,412675.0,44.51,135.36,486.01,436213.51,74.23
454,Hamsini Raghavan,2890076.0,1555684.0,1235222.0,1480815.45,691869.0,434345.0,99815.0,1334392.0,46.17,42.74,1558.57,245593.44999999995,62.78
455,Parth Arya,907020.0,460573.0,1720344.0,2027478.01,1103134.0,906352.0,70230.0,446447.0,49.22,189.67,655.81,307134.01,82.16
456,Krish Dâ€™Alia,2117126.0,1175521.0,1435167.0,1560415.1199999999,2725362.0,1690610.0,272397.0,941605.0,44.48,67.79,431.55,125248.11999999988,62.03
457,Indali Dhingra,1161653.0,491132.0,632531.0,667160.1699999999,0.0,0.0,101230.0,670521.0,57.72,54.45,485.16,34629.169999999925,0.0
458,Rushil Solanki,451771.0,408963.0,846130.0,1102155.31,620817.0,194142.0,325722.0,42808.0,9.48,187.29,125.56,256025.31000000006,31.27
459,Ronith Rana,2258021.0,1188965.0,223137.0,246497.47,269857.0,114325.0,141005.0,1069056.0,47.34,9.88,843.21,23360.47,42.37
460,Aachal Apte,2278886.0,775710.0,2432752.0,3066082.4,2081485.0,1466323.0,109381.0,1503176.0,65.96,106.75,709.18,633330.3999999999,70.45
461,Jason Chaudhari,1557186.0,925859.0,1471811.0,1977905.46,1262597.0,549834.0,137787.0,631327.0,40.54,94.52,671.95,506094.45999999996,43.55
462,Avi Rau,1616319.0,1111544.0,1567147.0,2149216.81,633174.0,397325.0,94340.0,504775.0,31.23,96.96,1178.23,582069.81,62.75
463,Veer Chaudhuri,2546237.0,1647466.0,719630.0,911178.45,1065150.0,212485.0,93833.0,898771.0,35.3,28.26,1755.74,191548.44999999995,19.95
464,Amruta Viswanathan,2545203.0,1594941.0,1595159.0,1819549.62,519912.0,226330.0,48541.0,950262.0,37.34,62.67,3285.76,224390.6200000001,43.53
465,Amruta Bava,2394991.0,883822.0,1155440.0,1483529.53,2015952.0,1131030.0,240987.0,1511169.0,63.1,48.24,366.75,328089.53,56.1
466,Akshay Saxena,2658337.0,1467166.0,1012188.0,1497727.46,2486784.0,1537054.0,209757.0,1191171.0,44.81,38.08,699.46,485539.45999999996,61.81
467,Bina Mohan,1624947.0,602109.0,1595386.0,1895465.1500000001,1419790.0,779046.0,150640.0,1022838.0,62.95,98.18,399.7,300079.15000000014,54.87
468,Theodore Rajan,2860457.0,1584536.0,1307843.0,1539192.27,828321.0,503154.0,145125.0,1275921.0,44.61,45.72,1091.84,231349.27000000002,60.74
469,Urvi Kohli,1627995.0,667192.0,1465670.0,1707988.86,0.0,0.0,209987.0,960803.0,59.02,90.03,317.73,242318.8600000001,0.0
470,Vinaya Arya,842952.0,322152.0,1214536.0,1472634.81,1595067.0,998269.0,219443.0,520800.0,61.78,144.08,146.8,258098.81000000006,62.58
471,Deepa Kade,924775.0,492067.0,372979.0,337386.7,1557533.0,781210.0,103664.0,432708.0,46.79,40.33,474.67,-35592.29999999999,50.16
472,Tarak Sarin,2193704.0,1127836.0,1753187.0,2196704.1,3526667.0,2097141.0,271061.0,1065868.0,48.59,79.92,416.08,443517.1000000001,59.47
473,Kai Parikh,2212563.0,979794.0,182581.0,234467.78,1567441.0,951890.0,66016.0,1232769.0,55.72,8.25,1484.18,51886.78,60.73
474,Mugdha Gour,2397844.0,1143870.0,1237718.0,1435053.42,2710864.0,1064595.0,115036.0,1253974.0,52.3,51.62,994.36,197335.41999999993,39.27
475,Janaki Cheema,938379.0,474412.0,2015576.0,2130749.5,1453512.0,710795.0,131379.0,463967.0,49.44,214.79,361.1,115173.5,48.9
476,Avi Sridhar,671642.0,440423.0,785050.0,775369.65,226759.0,164869.0,149004.0,231219.0,34.43,116.89,295.58,-9680.349999999977,72.71
477,Wishi Parikh,1950735.0,857264.0,1141627.0,1327982.91,1319214.0,740056.0,156517.0,1093471.0,56.05,58.52,547.71,186355.90999999992,56.1
478,Chaitanya Garde,1792456.0,507582.0,1043555.0,1344139.51,2037286.0,1557009.0,126003.0,1284874.0,71.68,58.22,402.83,300584.51,76.43
479,Akshay Sangha,1759630.0,1173882.0,1015460.0,1316352.34,856755.0,363030.0,105813.0,585748.0,33.29,57.71,1109.39,300892.3400000001,42.37
480,Fitan Bassi,2077171.0,1046082.0,1031352.0,1137121.13,2892564.0,1170390.0,133380.0,1031089.0,49.64,49.65,784.29,105769.12999999989,40.46
481,Charita Virk,451214.0,578414.0,984137.0,962460.21,1397933.0,708986.0,176373.0,-127200.0,-28.19,218.11,327.95,-21676.790000000037,50.72
482,Inaya Saran,589134.0,373544.0,1214414.0,1251246.82,2608941.0,708568.0,115096.0,215590.0,36.59,206.14,324.55,36832.820000000065,27.16
483,Yadavi Issac,1838860.0,1200455.0,1111290.0,1333272.95,0.0,0.0,170392.0,638405.0,34.72,60.43,704.53,221982.94999999995,0.0
484,Zaid Butala,2965483.0,1419479.0,792764.0,1039217.21,1090343.0,294186.0,106826.0,1546004.0,52.13,26.73,1328.78,246453.20999999996,26.98
485,Chakradev Sehgal,3425242.0,1436722.0,1138252.0,1323885.09,1153484.0,482166.0,21377.0,1988520.0,58.05,33.23,6720.88,185633.09000000008,41.8
486,Lavanya Dubey,2015195.0,1027426.0,1055593.0,1188128.01,1000088.0,379479.0,92327.0,987769.0,49.02,52.38,1112.81,132535.01,37.94
487,Unni Srinivas,1938670.0,1573701.0,1248478.0,1290998.68,1812703.0,734564.0,130409.0,364969.0,18.83,64.4,1206.74,42520.679999999935,40.52
488,Ekaraj Karpe,3049515.0,1597825.0,596079.0,741048.41,973189.0,361678.0,256248.0,1451690.0,47.6,19.55,623.55,144969.41000000003,37.16
489,Sneha Gade,1865951.0,1095809.0,1305324.0,1586738.8800000001,2977159.0,1251656.0,122282.0,770142.0,41.27,69.95,896.13,281414.8800000001,42.04
490,Unnati Guha,516083.0,511203.0,798850.0,1018869.01,0.0,0.0,168144.0,4880.0,0.95,154.79,304.03,220019.01,0.0
491,Yamini Sarin,2606558.0,1416971.0,767080.0,830274.52,591329.0,333158.0,132919.0,1189587.0,45.64,29.43,1066.04,63194.52000000002,56.34
492,Amrita Joshi,880596.0,455172.0,1181232.0,1553359.21,987328.0,620620.0,138918.0,425424.0,48.31,134.14,327.66,372127.20999999996,62.86
493,Sara Chakraborty,1701095.0,480352.0,505040.0,685010.77,3115144.0,2023396.0,60094.0,1220743.0,71.76,29.69,799.33,179970.77000000002,64.95
494,Vedant Dyal,3353610.0,1647376.0,605466.0,816413.45,723431.0,476015.0,175114.0,1706234.0,50.88,18.05,940.74,210947.44999999995,65.8
495,Arin Borah,1216265.0,507965.0,205585.0,189139.7,1933996.0,799530.0,153125.0,708300.0,58.24,16.9,331.73,-16445.29999999999,41.34
496,Sara Iyer,1834230.0,1028907.0,941316.0,1310124.1400000001,1499629.0,758962.0,189546.0,805323.0,43.91,51.32,542.83,368808.14000000013,50.61
497,Siddharth Trivedi,2355598.0,936252.0,2518013.0,2877982.64,2427821.0,720861.0,117161.0,1419346.0,60.25,106.89,799.12,359969.64000000013,29.69
498,Shivani Kari,553056.0,518664.0,1008021.0,1296692.5899999999,1108475.0,232449.0,18610.0,34392.0,6.22,182.26,2787.02,288671.58999999985,20.97
499,Barkha Saraf,869196.0,533854.0,1773955.0,2267307.0300000003,2769099.0,1499712.0,83142.0,335342.0,38.58,204.09,642.1,493352.03000000026,54.16
500,Anjali Salvi,636948.0,514028.0,701949.0,764029.65,2086738.0,1724993.0,113770.0,122920.0,19.3,110.21,451.81,62080.65000000002,82.66
